slug,path,method_name,test_method,exception_info
Mockito_25,/222043010/omniapr/defects4j/Mockito_25_buggy/test/org/mockito/internal/stubbing/defaultanswers/ReturnsGenericDeepStubsTest.java,can_create_mock_from_multiple_type_variable_bounds_when_return_type_of_parameterized_method_is_a_typevar_that_is_referencing_a_typevar_on_class,"    public void can_create_mock_from_multiple_type_variable_bounds_when_return_type_of_parameterized_method_is_a_typevar_that_is_referencing_a_typevar_on_class() throws Exception {
        GenericsNest<?> mock = mock(GenericsNest.class, RETURNS_DEEP_STUBS);

        Cloneable cloneable_bound_of_typevar_K_referenced_by_typevar_O = (Cloneable) mock.typeVarWithTypeParams();
        Comparable<?> comparable_bound_of_typevar_K_referenced_by_typevar_O = (Comparable) mock.typeVarWithTypeParams();
    }",java.lang.ClassCastException: org.mockito.internal.creation.jmock.ClassImposterizer$ClassWithSuperclassToWorkAroundCglibBug$$EnhancerByMockitoWithCGLIB$$7206ffd0 cannot be cast to java.lang.String
Mockito_25,/222043010/omniapr/defects4j/Mockito_25_buggy/test/org/mockito/internal/stubbing/defaultanswers/ReturnsGenericDeepStubsTest.java,can_create_mock_from_return_types_declared_with_a_bounded_wildcard,"    public void can_create_mock_from_return_types_declared_with_a_bounded_wildcard() throws Exception {
        GenericsNest<?> mock = mock(GenericsNest.class, RETURNS_DEEP_STUBS);

        List<? super Integer> objects = mock.returningWildcard();
        Number type_that_is_the_upper_bound_of_the_wildcard = (Number) mock.returningWildcard().get(45);
        type_that_is_the_upper_bound_of_the_wildcard.floatValue();
    }",java.lang.ClassCastException: org.mockito.internal.creation.jmock.ClassImposterizer$ClassWithSuperclassToWorkAroundCglibBug$$EnhancerByMockitoWithCGLIB$$7206ffd0 cannot be cast to java.lang.String
Mockito_25,/222043010/omniapr/defects4j/Mockito_25_buggy/test/org/mockito/internal/stubbing/defaultanswers/ReturnsGenericDeepStubsTest.java,can_create_mock_from_multiple_type_variable_bounds_when_return_type_of_parameterized_method_is_a_parameterizedtype_that_is_referencing_a_typevar_on_class,"    public void can_create_mock_from_multiple_type_variable_bounds_when_return_type_of_parameterized_method_is_a_parameterizedtype_that_is_referencing_a_typevar_on_class() throws Exception {
        GenericsNest<?> mock = mock(GenericsNest.class, RETURNS_DEEP_STUBS);

        Cloneable cloneable_bound_that_is_declared_on_typevar_K_in_the_class_which_is_referenced_by_typevar_O_declared_on_the_method =
                mock.paramTypeWithTypeParams().get(0);
        Comparable<?> comparable_bound_that_is_declared_on_typevar_K_in_the_class_which_is_referenced_by_typevar_O_declared_on_the_method =
                mock.paramTypeWithTypeParams().get(0);
    }",java.lang.ClassCastException: org.mockito.internal.creation.jmock.ClassImposterizer$ClassWithSuperclassToWorkAroundCglibBug$$EnhancerByMockitoWithCGLIB$$7206ffd0 cannot be cast to java.lang.String
Mockito_25,/222043010/omniapr/defects4j/Mockito_25_buggy/test/org/mockito/internal/stubbing/defaultanswers/ReturnsGenericDeepStubsTest.java,generic_deep_mock_frenzy__look_at_these_chained_calls,"    public void generic_deep_mock_frenzy__look_at_these_chained_calls() throws Exception {
        GenericsNest<?> mock = mock(GenericsNest.class, RETURNS_DEEP_STUBS);

        Set<? extends Map.Entry<? extends Cloneable, Set<Number>>> entries = mock.entrySet();
        Iterator<? extends Map.Entry<? extends Cloneable,Set<Number>>> entriesIterator = mock.entrySet().iterator();
        Map.Entry<? extends Cloneable, Set<Number>> nextEntry = mock.entrySet().iterator().next();

        Cloneable cloneableKey = mock.entrySet().iterator().next().getKey();
        Comparable<?> comparableKey = mock.entrySet().iterator().next().getKey();

        Set<Number> value = mock.entrySet().iterator().next().getValue();
        Iterator<Number> numbersIterator = mock.entrySet().iterator().next().getValue().iterator();
        Number number = mock.entrySet().iterator().next().getValue().iterator().next();
    }",java.lang.ClassCastException: org.mockito.internal.creation.jmock.ClassImposterizer$ClassWithSuperclassToWorkAroundCglibBug$$EnhancerByMockitoWithCGLIB$$7206ffd0 cannot be cast to java.lang.String
Mockito_25,/222043010/omniapr/defects4j/Mockito_25_buggy/test/org/mockito/internal/stubbing/defaultanswers/ReturnsGenericDeepStubsTest.java,can_create_mock_from_multiple_type_variable_bounds_when_method_return_type_is_referencing_a_typevar_on_class,"    public void can_create_mock_from_multiple_type_variable_bounds_when_method_return_type_is_referencing_a_typevar_on_class() throws Exception {
        GenericsNest<?> mock = mock(GenericsNest.class, RETURNS_DEEP_STUBS);

        Cloneable cloneable_bound_of_typevar_K = mock.returningK();
        Comparable<?> comparable_bound_of_typevar_K = mock.returningK();
    }",java.lang.ClassCastException: org.mockito.internal.creation.jmock.ClassImposterizer$ClassWithSuperclassToWorkAroundCglibBug$$EnhancerByMockitoWithCGLIB$$7206ffd0 cannot be cast to java.lang.String
Mockito_26,/222043010/omniapr/defects4j/Mockito_26_buggy/test/org/mockito/internal/progress/HandyReturnValuesTest.java,should_default_values_for_primitive,"    @Test public void should_default_values_for_primitive() {
        assertThat(h.returnFor(boolean.class)).isFalse();
        assertThat(h.returnFor(char.class)).isEqualTo('\u0000');
        assertThat(h.returnFor(byte.class)).isEqualTo((byte) 0);
        assertThat(h.returnFor(short.class)).isEqualTo((short) 0);
        assertThat(h.returnFor(int.class)).isEqualTo(0);
        assertThat(h.returnFor(long.class)).isEqualTo(0L);
        assertThat(h.returnFor(float.class)).isEqualTo(0.0F);
        assertThat(h.returnFor(double.class)).isEqualTo(0.0D);
    }",java.lang.ClassCastException: java.lang.Integer cannot be cast to java.lang.Double
Mockito_26,/222043010/omniapr/defects4j/Mockito_26_buggy/test/org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValuesTest.java,should_return_primitive,"    @Test public void should_return_primitive() {
        assertEquals(false, values.returnValueFor(Boolean.TYPE));
        assertEquals((char) 0, values.returnValueFor(Character.TYPE));
        assertEquals((byte) 0, values.returnValueFor(Byte.TYPE));
        assertEquals((short) 0, values.returnValueFor(Short.TYPE));
        assertEquals(0, values.returnValueFor(Integer.TYPE));
        assertEquals(0L, values.returnValueFor(Long.TYPE));
        assertEquals(0F, values.returnValueFor(Float.TYPE));
        assertEquals(0D, values.returnValueFor(Double.TYPE));
    }",junit.framework.AssertionFailedError: expected:<0.0> but was:<0>
Mockito_26,/222043010/omniapr/defects4j/Mockito_26_buggy/test/org/mockito/internal/stubbing/defaultanswers/ReturnsMocksTest.java,should_return_the_usual_default_values_for_primitives,"    public void should_return_the_usual_default_values_for_primitives() throws Throwable {
        ReturnsMocks answer = new ReturnsMocks();
        assertEquals(false, answer.answer(invocationOf(HasPrimitiveMethods.class, ""booleanMethod"")));
        assertEquals((char) 0, answer.answer(invocationOf(HasPrimitiveMethods.class, ""charMethod"")));
        assertEquals((byte) 0, answer.answer(invocationOf(HasPrimitiveMethods.class, ""byteMethod"")));
        assertEquals((short) 0, answer.answer(invocationOf(HasPrimitiveMethods.class, ""shortMethod"")));
        assertEquals(0, answer.answer(invocationOf(HasPrimitiveMethods.class, ""intMethod"")));
        assertEquals(0L, answer.answer(invocationOf(HasPrimitiveMethods.class, ""longMethod"")));
        assertEquals(0f, answer.answer(invocationOf(HasPrimitiveMethods.class, ""floatMethod"")));
        assertEquals(0d, answer.answer(invocationOf(HasPrimitiveMethods.class, ""doubleMethod"")));
    }",junit.framework.AssertionFailedError: expected:<0.0> but was:<0>
Mockito_26,/222043010/omniapr/defects4j/Mockito_26_buggy/test/org/mockito/internal/stubbing/defaultanswers/ReturnsSmartNullsTest.java,should_return_the_usual_default_values_for_primitives,"    public void should_return_the_usual_default_values_for_primitives() throws Throwable {
        Answer<Object> answer = new ReturnsSmartNulls();
        assertEquals(false  ,   answer.answer(invocationOf(HasPrimitiveMethods.class, ""booleanMethod"")));
        assertEquals((char) 0,  answer.answer(invocationOf(HasPrimitiveMethods.class, ""charMethod"")));
        assertEquals((byte) 0,  answer.answer(invocationOf(HasPrimitiveMethods.class, ""byteMethod"")));
        assertEquals((short) 0, answer.answer(invocationOf(HasPrimitiveMethods.class, ""shortMethod"")));
        assertEquals(0,         answer.answer(invocationOf(HasPrimitiveMethods.class, ""intMethod"")));
        assertEquals(0L,        answer.answer(invocationOf(HasPrimitiveMethods.class, ""longMethod"")));
        assertEquals(0f,        answer.answer(invocationOf(HasPrimitiveMethods.class, ""floatMethod"")));
        assertEquals(0d,        answer.answer(invocationOf(HasPrimitiveMethods.class, ""doubleMethod"")));
    }",junit.framework.AssertionFailedError: expected:<0.0> but was:<0>
Mockito_27,/222043010/omniapr/defects4j/Mockito_27_buggy/test/org/mockitousage/bugs/ListenersLostOnResetMockTest.java,listener,"    public void listener() throws Exception {
        InvocationListener invocationListener = mock(InvocationListener.class);

        List mockedList = mock(List.class, withSettings().invocationListeners(invocationListener));
        reset(mockedList);

        mockedList.clear();

        verify(invocationListener).reportInvocation(any(MethodInvocationReport.class));
    }",junit.framework.AssertionFailedError: 
Mockito_28,/222043010/omniapr/defects4j/Mockito_28_buggy/test/org/mockitousage/bugs/InjectionByTypeShouldFirstLookForExactTypeThenAncestorTest.java,mock_should_be_injected_once_and_in_the_best_matching_type,"    public void mock_should_be_injected_once_and_in_the_best_matching_type() {
        assertSame(REFERENCE, illegalInjectionExample.mockShouldNotGoInHere);
        assertSame(mockedBean, illegalInjectionExample.mockShouldGoInHere);
    }",junit.framework.AssertionFailedError: expected same:<java.lang.Object@65ff5d53> was not:<mockedBean>
Mockito_29,/222043010/omniapr/defects4j/Mockito_29_buggy/test/org/mockitousage/bugs/NPEWithCertainMatchersTest.java,shouldNotThrowNPEWhenNullPassedToSame,"    public void shouldNotThrowNPEWhenNullPassedToSame() {
        mock.objectArgMethod(""not null"");

        verify(mock).objectArgMethod(same(null));
    }","java.lang.Exception: Unexpected exception, expected<java.lang.AssertionError> but was<java.lang.NullPointerException>"
Mockito_30,/222043010/omniapr/defects4j/Mockito_30_buggy/test/org/mockito/internal/stubbing/defaultanswers/ReturnsSmartNullsTest.java,shouldPrintTheParametersOnSmartNullPointerExceptionMessage,"	public void shouldPrintTheParametersOnSmartNullPointerExceptionMessage() throws Throwable {
    	Answer<Object> answer = new ReturnsSmartNulls();

        Foo smartNull = (Foo) answer.answer(invocationOf(Foo.class, ""withArgs"", ""oompa"", ""lumpa""));

        try {
            smartNull.get();
            fail();
        } catch (SmartNullPointerException ex) {
        	String message = ex.getMessage();
        	assertTrue(""Exception message should include oompa and lumpa, but was: "" + message,
        			message.contains(""oompa, lumpa""));
        }
	}","junit.framework.AssertionFailedError: Exception message should include oompa and lumpa, but was: "
Mockito_31,/222043010/omniapr/defects4j/Mockito_31_buggy/test/org/mockito/internal/stubbing/defaultanswers/ReturnsSmartNullsTest.java,shouldPrintTheParametersWhenCallingAMethodWithArgs,"    public void shouldPrintTheParametersWhenCallingAMethodWithArgs() throws Throwable {
    	Answer<Object> answer = new ReturnsSmartNulls();

    	Foo smartNull = (Foo) answer.answer(invocationOf(Foo.class, ""withArgs"", ""oompa"", ""lumpa""));

    	assertEquals(""SmartNull returned by unstubbed withArgs(oompa, lumpa) method on mock"", smartNull + """");
    }","junit.framework.ComparisonFailure: expected:<... unstubbed withArgs([oompa, lumpa]) method on mock> but was:<... unstubbed withArgs([]) method on mock>"
Mockito_32,/222043010/omniapr/defects4j/Mockito_32_buggy/test/org/mockitousage/bugs/SpyShouldHaveNiceNameTest.java,shouldPrintNiceName,"    public void shouldPrintNiceName() {
        //when
        veryCoolSpy.add(1);

        try {
            verify(veryCoolSpy).add(2);
            fail();
        } catch(AssertionError e) {
            Assertions.assertThat(e.getMessage()).contains(""veryCoolSpy"");
        }
    }",junit.framework.AssertionFailedError: <'
Mockito_33,/222043010/omniapr/defects4j/Mockito_33_buggy/test/org/mockitousage/bugs/InheritedGenericsPolimorphicCallTest.java,shouldStubbingWork,"    public void shouldStubbingWork() {
        Mockito.when(iterable.iterator()).thenReturn(myIterator);
        Assert.assertNotNull(((Iterable) iterable).iterator());
        Assert.assertNotNull(iterable.iterator());
    }",junit.framework.AssertionFailedError
Mockito_33,/222043010/omniapr/defects4j/Mockito_33_buggy/test/org/mockitousage/bugs/InheritedGenericsPolimorphicCallTest.java,shouldVerificationWorks,"    public void shouldVerificationWorks() {
        iterable.iterator();
        
        verify(iterable).iterator();
        verify((Iterable) iterable).iterator();
    }",junit.framework.AssertionFailedError
Mockito_34,/222043010/omniapr/defects4j/Mockito_34_buggy/test/org/mockito/internal/invocation/InvocationMatcherTest.java,shouldMatchCaptureArgumentsWhenArgsCountDoesNOTMatch,"    public void shouldMatchCaptureArgumentsWhenArgsCountDoesNOTMatch() throws Exception {
        //given
        mock.varargs();
        Invocation invocation = getLastInvocation();

        //when
        InvocationMatcher invocationMatcher = new InvocationMatcher(invocation, (List) asList(new LocalizedMatcher(AnyVararg.ANY_VARARG)));

        //then
        invocationMatcher.captureArgumentsFrom(invocation);
    }",java.lang.ArrayIndexOutOfBoundsException: 0
Mockito_34,/222043010/omniapr/defects4j/Mockito_34_buggy/test/org/mockitousage/basicapi/UsingVarargsTest.java,shouldMatchEasilyEmptyVararg,"    public void shouldMatchEasilyEmptyVararg() throws Exception {
        //when
        when(mock.foo(anyVararg())).thenReturn(-1);

        //then
        assertEquals(-1, mock.foo());
    }",java.lang.ArrayIndexOutOfBoundsException: 0
Mockito_35,/222043010/omniapr/defects4j/Mockito_35_buggy/test/org/mockitousage/bugs/NPEWithCertainMatchersTest.java,shouldNotThrowNPEWhenIntPassed,"    public void shouldNotThrowNPEWhenIntPassed() {
        mock.intArgumentMethod(100);
        
        verify(mock).intArgumentMethod(isA(Integer.class));
    }",java.lang.NullPointerException
Mockito_35,/222043010/omniapr/defects4j/Mockito_35_buggy/test/org/mockitousage/bugs/NPEWithCertainMatchersTest.java,shouldNotThrowNPEWhenIntegerPassed,"    public void shouldNotThrowNPEWhenIntegerPassed() {
        mock.intArgumentMethod(100);

        verify(mock).intArgumentMethod(isA(Integer.class));
    }",java.lang.NullPointerException
Mockito_35,/222043010/omniapr/defects4j/Mockito_35_buggy/test/org/mockitousage/bugs/NPEWithCertainMatchersTest.java,shouldNotThrowNPEWhenIntegerPassedToEq,"    public void shouldNotThrowNPEWhenIntegerPassedToEq() {
        mock.intArgumentMethod(100);
        
        verify(mock).intArgumentMethod(eq(new Integer(100)));
    }",java.lang.NullPointerException
Mockito_35,/222043010/omniapr/defects4j/Mockito_35_buggy/test/org/mockitousage/bugs/NPEWithCertainMatchersTest.java,shouldNotThrowNPEWhenIntegerPassedToSame,"    public void shouldNotThrowNPEWhenIntegerPassedToSame() {
        mock.intArgumentMethod(100);

        verify(mock, never()).intArgumentMethod(same(new Integer(100)));
    }",java.lang.NullPointerException
Mockito_36,/222043010/omniapr/defects4j/Mockito_36_buggy/test/org/mockito/internal/invocation/InvocationTest.java,shouldScreamWhenCallingRealMethodOnInterface,"    public void shouldScreamWhenCallingRealMethodOnInterface() throws Throwable {
        //given
        Invocation invocationOnInterface = new InvocationBuilder().toInvocation();

        try {
            //when
            invocationOnInterface.callRealMethod();
            //then
            fail();
        } catch(MockitoException e) {}
    }",java.lang.NullPointerException
Mockito_36,/222043010/omniapr/defects4j/Mockito_36_buggy/test/org/mockitousage/spies/SpyingOnInterfacesTest.java,shouldFailInRuntimeWhenCallingRealMethodOnInterface,"    public void shouldFailInRuntimeWhenCallingRealMethodOnInterface() throws Exception {
        //given
        List list = mock(List.class);
        when(list.get(0)).thenAnswer(
            new Answer() {
                public Object answer(InvocationOnMock invocation) throws Throwable {
                    return invocation.callRealMethod();
                }
            }
        );
        try {
            //when
            list.get(0);            
            //then
            fail();
        } catch (MockitoException e) {}
    }",java.lang.NoSuchMethodError: java.lang.Object.get(I)Ljava/lang/Object;
Mockito_37,/222043010/omniapr/defects4j/Mockito_37_buggy/test/org/mockito/internal/stubbing/answers/AnswersValidatorTest.java,shouldFailWhenCallingRealMethodOnIterface,"    public void shouldFailWhenCallingRealMethodOnIterface() throws Throwable {
        //given
        Invocation inovcationOnIterface = new InvocationBuilder().method(""simpleMethod"").toInvocation();
        try {
            //when
            validator.validate(new CallsRealMethods(), inovcationOnIterface);
            //then
            fail();
        } catch (MockitoException e) {}
    }",junit.framework.AssertionFailedError
Mockito_37,/222043010/omniapr/defects4j/Mockito_37_buggy/test/org/mockitousage/spies/SpyingOnInterfacesTest.java,shouldFailFastWhenCallingRealMethodOnInterface,"    public void shouldFailFastWhenCallingRealMethodOnInterface() throws Exception {
        List list = mock(List.class);
        try {
            //when
            when(list.get(0)).thenCallRealMethod();
            //then
            fail();
        } catch (MockitoException e) {}
    }",junit.framework.AssertionFailedError
Jsoup_2,/222043010/omniapr/defects4j/Jsoup_2_buggy/src/test/java/org/jsoup/parser/ParserTest.java,handlesTextAfterData,"    @Test public void handlesTextAfterData() {
        String h = ""<html><body>pre <script>inner</script> aft</body></html>"";
        Document doc = Jsoup.parse(h);
        assertEquals(""<html><head></head><body>pre <script>inner</script> aft</body></html>"", TextUtil.stripNewlines(doc.html()));
    }",junit.framework.AssertionFailedError: expected:<...dy>pre <script>inner[</script> aft]</body></html>> but was:<...dy>pre <script>inner[ aft</script>]</body></html>>
Jsoup_3,/222043010/omniapr/defects4j/Jsoup_3_buggy/src/test/java/org/jsoup/nodes/ElementTest.java,testAppendRowToTable,"    @Test public void testAppendRowToTable() {
        Document doc = Jsoup.parse(""<table><tr><td>1</td></tr></table>"");
        Element table = doc.select(""table"").first();
        table.append(""<tr><td>2</td></tr>"");

        assertEquals(""<table><tr><td>1</td></tr><tr><td>2</td></tr></table>"", TextUtil.stripNewlines(doc.body().html()));
    }",junit.framework.AssertionFailedError: expected:<...tr><td>1</td></tr><t[r><td>2</td></tr]></table>> but was:<...tr><td>1</td></tr><t[able><tr><td>2</td></tr></table]></table>>
Jsoup_3,/222043010/omniapr/defects4j/Jsoup_3_buggy/src/test/java/org/jsoup/nodes/ElementTest.java,testPrependRowToTable,"        @Test public void testPrependRowToTable() {
        Document doc = Jsoup.parse(""<table><tr><td>1</td></tr></table>"");
        Element table = doc.select(""table"").first();
        table.prepend(""<tr><td>2</td></tr>"");

        assertEquals(""<table><tr><td>2</td></tr><tr><td>1</td></tr></table>"", TextUtil.stripNewlines(doc.body().html()));
    }",junit.framework.AssertionFailedError: expected:<...tr><td>1</td></tr><t[r><td>2</td></tr]></table>> but was:<...tr><td>1</td></tr><t[able><tr><td>2</td></tr></table]></table>>
Jsoup_3,/222043010/omniapr/defects4j/Jsoup_3_buggy/src/test/java/org/jsoup/parser/ParserTest.java,handlesNestedImplicitTable,"    @Test public void handlesNestedImplicitTable() {
        Document doc = Jsoup.parse(""<table><td>1</td></tr> <td>2</td></tr> <td> <table><td>3</td> <td>4</td></table> <tr><td>5</table>"");
        assertEquals(""<table><tr><td>1</td></tr> <tr><td>2</td></tr> <tr><td> <table><tr><td>3</td> <td>4</td></tr></table> </td></tr><tr><td>5</td></tr></table>"", TextUtil.stripNewlines(doc.body().html()));
    }",junit.framework.AssertionFailedError: expected:<...> <tr><td> <table><t[r><td>3</td> <td>4</td></tr></table> </td></tr><tr><td>5]</td></tr></table>> but was:<...> <tr><td> <table><t[d>3</td> <td>4</td></table> <tr><td>5</td></tr>]</td></tr></table>>
Jsoup_4,/222043010/omniapr/defects4j/Jsoup_4_buggy/src/test/java/org/jsoup/nodes/EntitiesTest.java,escape,"    @Test public void escape() {
        String text = ""Hello &<> Å å π 新 there"";
        String escapedAscii = Entities.escape(text, Charset.forName(""ascii"").newEncoder(), Entities.EscapeMode.base);
        String escapedAsciiFull = Entities.escape(text, Charset.forName(""ascii"").newEncoder(), Entities.EscapeMode.extended);
        String escapedUtf = Entities.escape(text, Charset.forName(""UTF-8"").newEncoder(), Entities.EscapeMode.base);

        assertEquals(""Hello &amp;&lt;&gt; &Aring; &aring; &#960; &#26032; there"", escapedAscii);
        assertEquals(""Hello &amp;&lt;&gt; &angst; &aring; &pi; &#26032; there"", escapedAsciiFull);
        assertEquals(""Hello &amp;&lt;&gt; &Aring; &aring; π 新 there"", escapedUtf);
        // odd that it's defined as aring in base but angst in full
    }",junit.framework.AssertionFailedError: expected:<...ello &amp;&lt;&gt; &[A]ring; &aring; &#960;...> but was:<...ello &amp;&lt;&gt; &[a]ring; &aring; &#960;...>
Jsoup_4,/222043010/omniapr/defects4j/Jsoup_4_buggy/src/test/java/org/jsoup/nodes/EntitiesTest.java,caseSensitive,"    @Test public void caseSensitive() {
        String unescaped = ""Ü ü & &"";
        assertEquals(""&Uuml; &uuml; &amp; &amp;"", Entities.escape(unescaped, Charset.forName(""ascii"").newEncoder(), Entities.EscapeMode.extended));
        
        String escaped = ""&Uuml; &uuml; &amp; &AMP"";
        assertEquals(""Ü ü & &"", Entities.unescape(escaped));
    }",junit.framework.AssertionFailedError: expected:<...ello &amp;&lt;&gt; &[A]ring; &aring; &#960;...> but was:<...ello &amp;&lt;&gt; &[a]ring; &aring; &#960;...>
Jsoup_5,/222043010/omniapr/defects4j/Jsoup_5_buggy/src/test/java/org/jsoup/parser/ParserTest.java,parsesQuiteRoughAttributes,"    @Test public void parsesQuiteRoughAttributes() {
        String html = ""<p =a>One<a =a"";
        Document doc = Jsoup.parse(html);
        assertEquals(""<p>One<a></a></p>"", doc.body().html());
        
        doc = Jsoup.parse(""<p ....."");
        assertEquals(""<p></p>"", doc.body().html());
        
        doc = Jsoup.parse(""<p .....<p!!"");
        assertEquals(""<p></p>\n<p></p>"", doc.body().html());
    }",java.lang.StringIndexOutOfBoundsException: String index out of range: 14
Jsoup_6,/222043010/omniapr/defects4j/Jsoup_6_buggy/src/test/java/org/jsoup/integration/ParseTest.java,testYahooArticle,"    public void testYahooArticle() throws IOException {
        File in = getFile(""/htmltests/yahoo-article-1.html"");
        Document doc = Jsoup.parse(in, ""UTF-8"", ""http://news.yahoo.com/s/nm/20100831/bs_nm/us_gm_china"");
        Element p = doc.select(""p:contains(Volt will be sold in the United States"").first();
        assertEquals(""In July, GM said its electric Chevrolet Volt will be sold in the United States at $41,000 -- $8,000 more than its nearest competitor, the Nissan Leaf."", p.text());
    }",java.lang.IllegalArgumentException: Illegal group reference: group index is missing
Jsoup_6,/222043010/omniapr/defects4j/Jsoup_6_buggy/src/test/java/org/jsoup/nodes/EntitiesTest.java,quoteReplacements,"    @Test public void quoteReplacements() {
        String escaped = ""&#92; &#36;"";
        String unescaped = ""\\ $"";
        
        assertEquals(unescaped, Entities.unescape(escaped));
    }",java.lang.IllegalArgumentException: character to be escaped is missing
Jsoup_7,/222043010/omniapr/defects4j/Jsoup_7_buggy/src/test/java/org/jsoup/nodes/DocumentTest.java,testNormalisesStructure,"    @Test public void testNormalisesStructure() {
        Document doc = Jsoup.parse(""<html><head><script>one</script><noscript><p>two</p></noscript></head><body><p>three</p></body></html>"");
        assertEquals(""<html><head><script>one</script><noscript></noscript></head><body><p>two</p><p>three</p></body></html>"", TextUtil.stripNewlines(doc.html()));
    }",junit.framework.AssertionFailedError: expected:<...</script><noscript><[/noscript></head><body><p>two</p><p>three</p></body]></html>> but was:<...</script><noscript><[body><p>two</p><body><p>three</p></body></body></noscript></head]></html>>
Jsoup_8,/222043010/omniapr/defects4j/Jsoup_8_buggy/src/test/java/org/jsoup/nodes/ElementTest.java,parentlessToString,"    @Test public void parentlessToString() {
        Document doc = Jsoup.parse(""<img src='foo'>"");
        Element img = doc.select(""img"").first();
        assertEquals(""\n<img src=\""foo\"" />"", img.toString());

        img.remove(); // lost its parent
        assertEquals(""<img src=\""foo\"" />"", img.toString());
    }",java.lang.NullPointerException
Jsoup_9,/222043010/omniapr/defects4j/Jsoup_9_buggy/src/test/java/org/jsoup/nodes/EntitiesTest.java,unescape,"    @Test public void unescape() {
        String text = ""Hello &amp;&LT&gt; &angst &#960; &#960 &#x65B0; there &! &frac34;"";
        assertEquals(""Hello &<> Å π π 新 there &! ¾"", Entities.unescape(text));

        assertEquals(""&0987654321; &unknown"", Entities.unescape(""&0987654321; &unknown""));
    }",junit.framework.AssertionFailedError: expected:<...<> Å π π 新 there &! [¾]> but was:<...<> Å π π 新 there &! [&frac34;]>
Jsoup_10,/222043010/omniapr/defects4j/Jsoup_10_buggy/src/test/java/org/jsoup/nodes/NodeTest.java,absHandlesRelativeQuery,"    @Test public void absHandlesRelativeQuery() {
        Document doc = Jsoup.parse(""<a href='?foo'>One</a> <a href='bar.html?foo'>Two</a>"", ""http://jsoup.org/path/file?bar"");

        Element a1 = doc.select(""a"").first();
        assertEquals(""http://jsoup.org/path/file?foo"", a1.absUrl(""href""));

        Element a2 = doc.select(""a"").get(1);
        assertEquals(""http://jsoup.org/path/bar.html?foo"", a2.absUrl(""href""));
    }",junit.framework.AssertionFailedError: expected:<...tp://jsoup.org/path/[file]?foo> but was:<...tp://jsoup.org/path/[]?foo>
Jsoup_11,/222043010/omniapr/defects4j/Jsoup_11_buggy/src/test/java/org/jsoup/select/SelectorTest.java,notAll,"    @Test public void notAll() {
        Document doc = Jsoup.parse(""<p>Two</p> <p><span>Three</span></p>"");

        Elements el1 = doc.body().select("":not(p)""); // should just be the span
        assertEquals(2, el1.size());
        assertEquals(""body"", el1.first().tagName());
        assertEquals(""span"", el1.last().tagName());
    }",org.jsoup.select.Selector$SelectorParseException: Could not parse query ':not(p)': unexpected token at ':not(p)'
Jsoup_11,/222043010/omniapr/defects4j/Jsoup_11_buggy/src/test/java/org/jsoup/select/SelectorTest.java,testPseudoHas,"    @Test public void testPseudoHas() {
        Document doc = Jsoup.parse(""<div id=0><p><span>Hello</span></p></div> <div id=1><span class=foo>There</span></div> <div id=2><p>Not</p></div>"");

        Elements divs1 = doc.select(""div:has(span)"");
        assertEquals(2, divs1.size());
        assertEquals(""0"", divs1.get(0).id());
        assertEquals(""1"", divs1.get(1).id());

        Elements divs2 = doc.select(""div:has([class]"");
        assertEquals(1, divs2.size());
        assertEquals(""1"", divs2.get(0).id());

        Elements divs3 = doc.select(""div:has(span, p)"");
        assertEquals(3, divs3.size());
        assertEquals(""0"", divs3.get(0).id());
        assertEquals(""1"", divs3.get(1).id());
        assertEquals(""2"", divs3.get(2).id());

        Elements els1 = doc.body().select("":has(p)"");
        assertEquals(3, els1.size()); // body, div, dib
        assertEquals(""body"", els1.first().tagName());
        assertEquals(""0"", els1.get(1).id());
        assertEquals(""2"", els1.get(2).id());
    }",org.jsoup.select.Selector$SelectorParseException: Could not parse query ':not(p)': unexpected token at ':not(p)'
Jsoup_11,/222043010/omniapr/defects4j/Jsoup_11_buggy/src/test/java/org/jsoup/select/SelectorTest.java,notClass,"    @Test public void notClass() {
        Document doc = Jsoup.parse(""<div class=left>One</div><div class=right id=1><p>Two</p></div>"");

        Elements el1 = doc.select(""div:not(.left)"");
        assertEquals(1, el1.size());
        assertEquals(""1"", el1.first().id());
    }",org.jsoup.select.Selector$SelectorParseException: Could not parse query ':not(p)': unexpected token at ':not(p)'
Jsoup_11,/222043010/omniapr/defects4j/Jsoup_11_buggy/src/test/java/org/jsoup/select/SelectorTest.java,notParas,"    @Test public void notParas() {
        Document doc = Jsoup.parse(""<p id=1>One</p> <p>Two</p> <p><span>Three</span></p>"");

        Elements el1 = doc.select(""p:not([id=1])"");
        assertEquals(2, el1.size());
        assertEquals(""Two"", el1.first().text());
        assertEquals(""Three"", el1.last().text());

        Elements el2 = doc.select(""p:not(:has(span))"");
        assertEquals(2, el2.size());
        assertEquals(""One"", el2.first().text());
        assertEquals(""Two"", el2.last().text());
    }",org.jsoup.select.Selector$SelectorParseException: Could not parse query ':not(p)': unexpected token at ':not(p)'
